temp,rain_1h,snow_1h,clouds_all,weather_main,date_time,traffic_volume,high_traffic
275.27,0.0,0.0,90,Snow,10/04/2017 20:00,2394,0
275.27,0.0,0.0,90,Drizzle,10/04/2017 20:00,2394,0
274.72,0.0,0.0,90,Rain,10/04/2017 21:00,1864,0
274.72,0.0,0.0,90,Mist,10/04/2017 21:00,1864,0
274.72,0.0,0.0,90,Snow,10/04/2017 21:00,1864,0
274.15,0.0,0.0,90,Snow,10/04/2017 22:00,1352,0
274.15,0.0,0.0,90,Mist,10/04/2017 22:00,1352,0
274.15,0.0,0.0,90,Drizzle,10/04/2017 22:00,1352,0
274.09,0.0,0.0,90,Snow,10/04/2017 23:00,872,0
274.09,0.0,0.0,90,Mist,10/04/2017 23:00,872,0
274.09,0.0,0.0,90,Drizzle,10/04/2017 23:00,872,0
273.9,0.0,0.0,90,Snow,11/04/2017 0:00,1460,0
273.9,0.0,0.0,90,Mist,11/04/2017 0:00,1460,0
273.9,0.0,0.0,90,Drizzle,11/04/2017 0:00,1460,0
273.77,0.0,0.0,90,Snow,11/04/2017 1:00,462,0
273.77,0.0,0.0,90,Mist,11/04/2017 1:00,462,0
273.77,0.0,0.0,90,Rain,11/04/2017 1:00,462,0
273.79,0.0,0.0,90,Snow,11/04/2017 2:00,304,0
273.79,0.0,0.0,90,Mist,11/04/2017 2:00,304,0
273.46,0.0,0.0,90,Rain,11/04/2017 3:00,331,0
273.46,0.0,0.0,90,Snow,11/04/2017 3:00,331,0
273.46,0.0,0.0,90,Mist,11/04/2017 3:00,331,0
273.68,0.0,0.0,90,Clouds,11/04/2017 4:00,834,0
273.53,0.0,0.0,90,Clouds,11/04/2017 5:00,2623,0
273.4,0.0,0.0,90,Clouds,11/04/2017 6:00,5544,1
273.79,0.0,0.0,90,Clouds,11/04/2017 7:00,6622,1
273.88,0.0,0.0,90,Clouds,11/04/2017 8:00,5665,1
274.0,0.0,0.0,90,Clouds,11/04/2017 9:00,5220,1
275.01,0.0,0.0,90,Clouds,11/04/2017 10:00,4548,0
275.86,0.0,0.0,75,Clouds,11/04/2017 11:00,4747,0
277.21,0.0,0.0,40,Haze,11/04/2017 12:00,5037,1
279.77,0.0,0.0,40,Clouds,11/04/2017 13:00,4729,0
280.14,0.0,0.0,40,Clouds,11/04/2017 14:00,5136,1
282.34,0.0,0.0,40,Clouds,11/04/2017 15:00,5791,1
283.02,0.0,0.0,40,Clouds,11/04/2017 16:00,6410,1
283.88,0.0,0.0,1,Clear,11/04/2017 17:00,6368,1
284.28,0.0,0.0,1,Clear,11/04/2017 18:00,4820,0
284.28,0.0,0.0,1,Clear,11/04/2017 19:00,3337,0
283.09,0.0,0.0,1,Clear,11/04/2017 20:00,2987,0
280.78,0.0,0.0,1,Clear,11/04/2017 21:00,2506,0
278.72,0.0,0.0,1,Clear,11/04/2017 22:00,2018,0
277.65,0.0,0.0,1,Clear,11/04/2017 23:00,1121,0
276.29,0.0,0.0,1,Clear,12/04/2017 0:00,564,0
275.89,0.0,0.0,1,Clear,12/04/2017 1:00,359,0
276.22,0.0,0.0,1,Clear,12/04/2017 2:00,262,0
276.02,0.0,0.0,1,Clear,12/04/2017 3:00,339,0
275.89,0.0,0.0,1,Clear,12/04/2017 4:00,845,0
276.42,0.0,0.0,75,Rain,12/04/2017 5:00,2624,0
276.42,0.0,0.0,75,Drizzle,12/04/2017 5:00,2624,0
277.48,0.0,0.0,75,Rain,12/04/2017 6:00,5853,1
278.02,0.0,0.0,90,Rain,12/04/2017 7:00,6845,1
278.75,0.0,0.0,90,Rain,12/04/2017 8:00,6377,1
279.62,0.0,0.0,90,Clouds,12/04/2017 9:00,5090,1
280.43,0.0,0.0,90,Clouds,12/04/2017 10:00,4537,0
281.35,0.0,0.0,1,Clear,12/04/2017 11:00,4834,0
284.21,0.0,0.0,75,Clouds,12/04/2017 12:00,4953,0
285.22,0.0,0.0,75,Clouds,12/04/2017 13:00,4730,0
285.49,0.0,0.0,75,Clouds,12/04/2017 14:00,5387,1
285.95,0.0,0.0,90,Clouds,12/04/2017 15:00,5712,1
286.15,0.0,0.0,75,Drizzle,12/04/2017 16:00,6597,1
286.15,0.0,0.0,75,Rain,12/04/2017 16:00,6597,1
285.4,0.0,0.0,75,Rain,12/04/2017 17:00,6170,1
285.4,0.0,0.0,75,Drizzle,12/04/2017 17:00,6170,1
284.47,0.0,0.0,90,Rain,12/04/2017 18:00,4506,0
284.47,0.0,0.0,90,Drizzle,12/04/2017 18:00,4506,0
283.47,0.0,0.0,90,Rain,12/04/2017 19:00,3452,0
283.47,0.0,0.0,90,Drizzle,12/04/2017 19:00,3452,0
282.34,0.0,0.0,90,Rain,12/04/2017 20:00,2898,0
282.34,0.0,0.0,90,Mist,12/04/2017 20:00,2898,0
282.34,0.0,0.0,90,Drizzle,12/04/2017 20:00,2898,0
282.09,0.0,0.0,90,Rain,12/04/2017 21:00,2390,0
282.09,0.0,0.0,90,Mist,12/04/2017 21:00,2390,0
281.84,0.0,0.0,90,Rain,12/04/2017 22:00,2042,0
281.84,0.0,0.0,90,Mist,12/04/2017 22:00,2042,0
281.84,0.0,0.0,90,Drizzle,12/04/2017 22:00,2042,0
281.35,0.0,0.0,90,Rain,12/04/2017 23:00,1424,0
281.35,0.0,0.0,90,Mist,12/04/2017 23:00,1424,0
281.35,0.0,0.0,90,Drizzle,12/04/2017 23:00,1424,0
281.4,0.0,0.0,90,Mist,13/04/2017 0:00,3075,0
281.4,0.0,0.0,90,Rain,13/04/2017 0:00,3075,0
281.4,0.0,0.0,90,Drizzle,13/04/2017 0:00,3075,0
281.28,0.0,0.0,40,Mist,13/04/2017 1:00,583,0
281.28,0.0,0.0,40,Rain,13/04/2017 1:00,583,0
281.28,0.0,0.0,40,Drizzle,13/04/2017 1:00,583,0
281.15,0.0,0.0,75,Mist,13/04/2017 2:00,297,0
281.15,0.0,0.0,75,Drizzle,13/04/2017 2:00,297,0
281.41,0.0,0.0,90,Haze,13/04/2017 10:00,4576,0
281.41,0.0,0.0,90,Mist,13/04/2017 10:00,4576,0
281.9,0.0,0.0,90,Haze,13/04/2017 11:00,5033,1
281.9,0.0,0.0,90,Mist,13/04/2017 11:00,5033,1
282.15,0.0,0.0,90,Haze,13/04/2017 12:00,5138,1
282.15,0.0,0.0,90,Mist,13/04/2017 12:00,5138,1
282.34,0.0,0.0,90,Haze,13/04/2017 13:00,5296,1
282.34,0.0,0.0,90,Mist,13/04/2017 13:00,5296,1
283.41,0.0,0.0,90,Haze,13/04/2017 14:00,5400,1
283.41,0.0,0.0,90,Mist,13/04/2017 14:00,5400,1
283.4,0.0,0.0,90,Haze,13/04/2017 15:00,5914,1
284.03,0.0,0.0,90,Haze,13/04/2017 16:00,6750,1
284.4,0.0,0.0,90,Clouds,13/04/2017 17:00,6478,1
284.42,0.0,0.0,90,Clouds,13/04/2017 18:00,5082,1
284.59,0.0,0.0,90,Clouds,13/04/2017 19:00,3632,0
284.15,0.0,0.0,90,Clouds,13/04/2017 20:00,3187,0
284.02,0.0,0.0,90,Clouds,13/04/2017 21:00,2929,0
283.28,0.0,0.0,90,Clouds,13/04/2017 22:00,2488,0
282.85,0.0,0.0,90,Clouds,13/04/2017 23:00,1270,0
282.78,0.0,0.0,90,Clouds,14/04/2017 0:00,1460,0
282.53,0.0,0.0,40,Clouds,14/04/2017 1:00,462,0
282.16,0.0,0.0,90,Clouds,14/04/2017 2:00,304,0
281.75,0.0,0.0,90,Clouds,14/04/2017 3:00,331,0
281.69,0.0,0.0,75,Clouds,14/04/2017 4:00,834,0
281.65,0.0,0.0,90,Clouds,14/04/2017 5:00,2425,0
281.69,0.0,0.0,90,Clouds,14/04/2017 6:00,5055,1
281.75,0.0,0.0,90,Clouds,14/04/2017 7:00,6026,1
282.08,0.0,0.0,75,Clouds,14/04/2017 8:00,5150,1
283.41,0.0,0.0,1,Clear,14/04/2017 9:00,4809,0
283.88,0.0,0.0,40,Clouds,14/04/2017 10:00,4763,0
285.51,0.0,0.0,75,Haze,14/04/2017 11:00,5201,1
286.59,0.0,0.0,40,Rain,14/04/2017 12:00,5598,1
286.59,0.0,0.0,40,Haze,14/04/2017 12:00,5598,1
288.48,0.0,0.0,1,Haze,14/04/2017 13:00,5471,1
288.84,0.0,0.0,1,Haze,14/04/2017 14:00,5705,1
288.84,0.0,0.0,1,Drizzle,14/04/2017 14:00,5705,1
290.49,0.0,0.0,40,Clouds,14/04/2017 15:00,5789,1
290.21,0.0,0.0,1,Rain,14/04/2017 16:00,6017,1
290.21,0.0,0.0,1,Mist,14/04/2017 16:00,6017,1
290.15,0.0,0.0,90,Rain,14/04/2017 17:00,5557,1
290.15,0.0,0.0,90,Drizzle,14/04/2017 17:00,5557,1
289.81,0.0,0.0,75,Rain,14/04/2017 18:00,4990,0
289.81,0.0,0.0,75,Haze,14/04/2017 18:00,4990,0
289.02,0.0,0.0,90,Mist,14/04/2017 19:00,3773,0
289.02,0.0,0.0,90,Rain,14/04/2017 19:00,3773,0
289.02,0.0,0.0,90,Haze,14/04/2017 19:00,3773,0
289.02,0.0,0.0,90,Drizzle,14/04/2017 19:00,3773,0
287.46,0.0,0.0,90,Haze,14/04/2017 20:00,3101,0
287.46,0.0,0.0,90,Mist,14/04/2017 20:00,3101,0
287.46,0.0,0.0,90,Rain,14/04/2017 20:00,3101,0
287.46,0.0,0.0,90,Drizzle,14/04/2017 20:00,3101,0
287.15,0.0,0.0,90,Rain,14/04/2017 21:00,2872,0
287.15,0.0,0.0,90,Haze,14/04/2017 21:00,2872,0
287.15,0.0,0.0,90,Mist,14/04/2017 21:00,2872,0
287.15,0.0,0.0,90,Drizzle,14/04/2017 21:00,2872,0
286.88,0.0,0.0,90,Mist,14/04/2017 22:00,4752,0
286.88,0.0,0.0,90,Rain,14/04/2017 22:00,4752,0
286.88,0.0,0.0,90,Mist,14/04/2017 23:00,2049,0
286.88,0.0,0.0,90,Rain,14/04/2017 23:00,2049,0
286.88,0.0,0.0,90,Thunderstorm,14/04/2017 23:00,2049,0
286.88,0.0,0.0,90,Mist,15/04/2017 0:00,1209,0
286.88,0.0,0.0,90,Rain,15/04/2017 0:00,1209,0
286.88,0.0,0.0,90,Drizzle,15/04/2017 0:00,1209,0
286.71,0.0,0.0,90,Rain,15/04/2017 1:00,799,0
286.71,0.0,0.0,90,Mist,15/04/2017 1:00,799,0
286.71,0.0,0.0,90,Drizzle,15/04/2017 1:00,799,0
286.69,0.0,0.0,90,Rain,15/04/2017 2:00,542,0
286.69,0.0,0.0,90,Mist,15/04/2017 2:00,542,0
286.69,0.0,0.0,90,Thunderstorm,15/04/2017 2:00,542,0
286.71,0.0,0.0,90,Thunderstorm,15/04/2017 3:00,409,0
286.71,0.0,0.0,90,Mist,15/04/2017 3:00,409,0
286.71,0.0,0.0,90,Drizzle,15/04/2017 3:00,409,0
286.71,0.0,0.0,90,Rain,15/04/2017 3:00,409,0
286.88,0.0,0.0,90,Thunderstorm,15/04/2017 4:00,367,0
286.88,0.0,0.0,90,Mist,15/04/2017 4:00,367,0
286.88,0.0,0.0,90,Rain,15/04/2017 4:00,367,0
286.88,0.0,0.0,90,Drizzle,15/04/2017 4:00,367,0
286.82,0.0,0.0,90,Thunderstorm,15/04/2017 5:00,598,0
286.82,0.0,0.0,90,Mist,15/04/2017 5:00,598,0
286.82,0.0,0.0,90,Rain,15/04/2017 5:00,598,0
286.82,0.0,0.0,90,Drizzle,15/04/2017 5:00,598,0
286.95,0.0,0.0,90,Rain,15/04/2017 6:00,1167,0
286.95,0.0,0.0,90,Mist,15/04/2017 6:00,1167,0
286.95,0.0,0.0,90,Thunderstorm,15/04/2017 6:00,1167,0
287.29,0.0,0.0,90,Mist,15/04/2017 7:00,1908,0
287.29,0.0,0.0,90,Rain,15/04/2017 7:00,1908,0
287.29,0.0,0.0,90,Drizzle,15/04/2017 7:00,1908,0
287.29,0.0,0.0,90,Thunderstorm,15/04/2017 7:00,1908,0
287.29,0.0,0.0,90,Haze,15/04/2017 7:00,1908,0
287.75,0.0,0.0,90,Rain,15/04/2017 8:00,2536,0
287.75,0.0,0.0,90,Mist,15/04/2017 8:00,2536,0
287.75,0.0,0.0,90,Thunderstorm,15/04/2017 8:00,2536,0
287.95,0.0,0.0,90,Rain,15/04/2017 9:00,3310,0
287.95,0.0,0.0,90,Mist,15/04/2017 9:00,3310,0
287.95,0.0,0.0,90,Haze,15/04/2017 9:00,3310,0
288.15,0.0,0.0,90,Rain,15/04/2017 10:00,3876,0
288.15,0.0,0.0,90,Mist,15/04/2017 10:00,3876,0
288.15,0.0,0.0,90,Drizzle,15/04/2017 10:00,3876,0
288.61,0.0,0.0,90,Mist,15/04/2017 11:00,4605,0
288.61,0.0,0.0,90,Rain,15/04/2017 11:00,4605,0
288.61,0.0,0.0,90,Drizzle,15/04/2017 11:00,4605,0
290.88,0.0,0.0,75,Clouds,15/04/2017 12:00,4958,0
292.22,0.0,0.0,75,Clouds,15/04/2017 13:00,4515,0
292.55,0.0,0.0,90,Clouds,15/04/2017 14:00,4568,0
292.68,0.0,0.0,75,Clouds,15/04/2017 15:00,4340,0
292.89,0.0,0.0,90,Rain,15/04/2017 16:00,4497,0
293.23,0.0,0.0,75,Rain,15/04/2017 17:00,4145,0
292.83,0.0,0.0,90,Thunderstorm,15/04/2017 18:00,4143,0
289.49,0.0,0.0,90,Thunderstorm,15/04/2017 19:00,3483,0
289.49,0.0,0.0,90,Rain,15/04/2017 19:00,3483,0
288.57,0.0,0.0,75,Thunderstorm,15/04/2017 20:00,2963,0
288.57,0.0,0.0,75,Rain,15/04/2017 20:00,2963,0
288.57,0.0,0.0,75,Mist,15/04/2017 20:00,2963,0
286.08,0.0,0.0,40,Rain,15/04/2017 21:00,2704,0
286.08,0.0,0.0,40,Thunderstorm,15/04/2017 21:00,2704,0
286.02,0.0,0.0,1,Rain,15/04/2017 22:00,3022,0
284.95,0.0,0.0,75,Clouds,15/04/2017 23:00,3509,0
284.82,0.0,0.0,90,Clouds,16/04/2017 0:00,1389,0
284.29,0.0,0.0,1,Clear,16/04/2017 1:00,845,0
283.89,0.0,0.0,1,Clear,16/04/2017 2:00,788,0
283.15,0.0,0.0,1,Clear,16/04/2017 3:00,447,0
282.69,0.0,0.0,1,Clear,16/04/2017 4:00,320,0
282.03,0.0,0.0,1,Clear,16/04/2017 5:00,459,0
281.29,0.0,0.0,1,Clear,16/04/2017 6:00,809,0
280.72,0.0,0.0,5,Clear,16/04/2017 7:00,1166,0
281.42,0.0,0.0,5,Clear,16/04/2017 8:00,1836,0
283.15,0.0,0.0,1,Clear,16/04/2017 9:00,3008,0
285.02,0.0,0.0,5,Clear,16/04/2017 10:00,3613,0
286.28,0.0,0.0,5,Clear,16/04/2017 11:00,3899,0
287.48,0.0,0.0,20,Clouds,16/04/2017 12:00,4061,0
288.88,0.0,0.0,40,Clouds,16/04/2017 13:00,4152,0
289.82,0.0,0.0,40,Clouds,16/04/2017 14:00,4146,0
290.55,0.0,0.0,75,Clouds,16/04/2017 15:00,3998,0
291.02,0.0,0.0,40,Clouds,16/04/2017 16:00,4470,0
291.09,0.0,0.0,1,Clear,16/04/2017 17:00,4697,0
290.95,0.0,0.0,1,Clear,16/04/2017 18:00,4654,0
290.69,0.0,0.0,40,Clouds,16/04/2017 19:00,4117,0
289.55,0.0,0.0,1,Clear,16/04/2017 20:00,3696,0
285.68,0.0,0.0,1,Clear,16/04/2017 21:00,2816,0
285.69,0.0,0.0,1,Clear,16/04/2017 22:00,1840,0
283.78,0.0,0.0,1,Clear,16/04/2017 23:00,1120,0
283.9,0.0,0.0,90,Clouds,17/04/2017 0:00,604,0
284.29,0.0,0.0,90,Rain,17/04/2017 1:00,327,0
283.82,0.0,0.0,90,Rain,17/04/2017 2:00,280,0
283.09,0.0,0.0,90,Clouds,17/04/2017 3:00,333,0
282.29,0.0,0.0,90,Clouds,17/04/2017 4:00,779,0
280.76,0.0,0.0,75,Clouds,17/04/2017 5:00,2625,0
280.1,0.0,0.0,1,Clear,17/04/2017 6:00,5558,1
278.84,0.0,0.0,40,Clouds,17/04/2017 7:00,6557,1
279.69,0.0,0.0,40,Clouds,17/04/2017 8:00,6166,1
280.75,0.0,0.0,20,Clouds,17/04/2017 9:00,5262,1
281.65,0.0,0.0,1,Clear,17/04/2017 10:00,4529,0
282.08,0.0,0.0,5,Clear,17/04/2017 11:00,4709,0
283.62,0.0,0.0,1,Clear,17/04/2017 12:00,5017,1
284.29,0.0,0.0,1,Clear,17/04/2017 13:00,4804,0
285.28,0.0,0.0,1,Clear,17/04/2017 14:00,5314,1
285.49,0.0,0.0,1,Clear,17/04/2017 15:00,5934,1
286.55,0.0,0.0,1,Clear,17/04/2017 16:00,6733,1
286.55,0.0,0.0,5,Clear,17/04/2017 17:00,6280,1
286.49,0.0,0.0,1,Clear,17/04/2017 18:00,4899,0
285.95,0.0,0.0,1,Clear,17/04/2017 19:00,3360,0
285.49,0.0,0.0,75,Clouds,17/04/2017 20:00,2951,0
283.15,0.0,0.0,1,Clear,17/04/2017 21:00,2399,0
282.01,0.0,0.0,1,Clear,17/04/2017 22:00,1530,0
281.87,0.0,0.0,1,Clear,17/04/2017 23:00,1072,0
281.89,0.0,0.0,1,Clear,18/04/2017 0:00,596,0
281.69,0.0,0.0,1,Clear,18/04/2017 1:00,362,0
281.43,0.0,0.0,1,Clear,18/04/2017 2:00,263,0
282.09,0.0,0.0,75,Clouds,18/04/2017 3:00,315,0
282.69,0.0,0.0,90,Rain,18/04/2017 4:00,814,0
282.56,0.0,0.0,90,Rain,18/04/2017 5:00,2763,0
282.9,0.0,0.0,90,Rain,18/04/2017 6:00,5831,1
283.48,0.0,0.0,90,Rain,18/04/2017 7:00,6571,1
283.55,0.0,0.0,90,Rain,18/04/2017 8:00,5330,1
283.95,0.0,0.0,90,Rain,18/04/2017 9:00,5228,1
283.95,0.0,0.0,90,Mist,18/04/2017 9:00,5228,1
284.22,0.0,0.0,90,Rain,18/04/2017 10:00,4352,0
284.22,0.0,0.0,90,Mist,18/04/2017 10:00,4352,0
284.22,0.0,0.0,90,Drizzle,18/04/2017 10:00,4352,0
285.58,0.0,0.0,90,Rain,18/04/2017 11:00,4634,0
285.58,0.0,0.0,90,Mist,18/04/2017 11:00,4634,0
286.74,0.0,0.0,75,Rain,18/04/2017 12:00,5009,1
286.74,0.0,0.0,75,Mist,18/04/2017 12:00,5009,1
286.74,0.0,0.0,75,Drizzle,18/04/2017 12:00,5009,1
288.22,0.0,0.0,90,Clouds,18/04/2017 13:00,4886,0
288.95,0.0,0.0,75,Clouds,18/04/2017 14:00,5182,1
288.9,0.0,0.0,90,Clouds,18/04/2017 15:00,5855,1
286.02,0.0,0.0,90,Clouds,18/04/2017 16:00,6907,1
285.35,0.0,0.0,90,Mist,18/04/2017 17:00,6445,1
285.08,0.0,0.0,90,Clouds,18/04/2017 18:00,4666,0
284.42,0.0,0.0,90,Clouds,18/04/2017 19:00,3584,0
284.22,0.0,0.0,90,Clouds,18/04/2017 20:00,3226,0
283.02,0.0,0.0,90,Clouds,18/04/2017 21:00,2533,0
282.29,0.0,0.0,90,Clouds,18/04/2017 22:00,1706,0
282.29,0.0,0.0,90,Clouds,18/04/2017 23:00,1077,0
281.69,0.0,0.0,90,Clouds,19/04/2017 0:00,667,0
281.23,0.0,0.0,90,Clouds,19/04/2017 1:00,401,0
281.22,0.0,0.0,90,Clouds,19/04/2017 2:00,274,0
281.02,0.0,0.0,90,Clouds,19/04/2017 3:00,351,0
280.56,0.0,0.0,90,Clouds,19/04/2017 4:00,835,0
280.29,0.0,0.0,90,Clouds,19/04/2017 5:00,2759,0
280.09,0.0,0.0,90,Clouds,19/04/2017 6:00,5869,1
279.55,0.0,0.0,90,Clouds,19/04/2017 7:00,6123,1
279.62,0.0,0.0,90,Clouds,19/04/2017 8:00,5889,1
280.28,0.0,0.0,90,Clouds,19/04/2017 9:00,5298,1
280.42,0.0,0.0,75,Clouds,19/04/2017 10:00,4599,0
281.22,0.0,0.0,1,Clear,19/04/2017 11:00,4906,0
282.71,0.0,0.0,90,Clouds,19/04/2017 12:00,4958,0
283.5,0.0,0.0,1,Clear,19/04/2017 13:00,5013,1
283.29,0.0,0.0,40,Rain,19/04/2017 14:00,5362,1
282.88,0.0,0.0,90,Rain,19/04/2017 15:00,5875,1
281.84,0.0,0.0,90,Rain,19/04/2017 16:00,6544,1
281.84,0.0,0.0,90,Mist,19/04/2017 16:00,6544,1
281.01,0.0,0.0,90,Rain,19/04/2017 17:00,6192,1
281.01,0.0,0.0,90,Mist,19/04/2017 17:00,6192,1
281.01,0.0,0.0,90,Drizzle,19/04/2017 17:00,6192,1
280.96,0.0,0.0,90,Rain,19/04/2017 18:00,4536,0
280.96,0.0,0.0,90,Mist,19/04/2017 18:00,4536,0
280.96,0.0,0.0,90,Drizzle,19/04/2017 18:00,4536,0
280.62,0.0,0.0,90,Thunderstorm,19/04/2017 19:00,3189,0
280.62,0.0,0.0,90,Rain,19/04/2017 19:00,3189,0
280.62,0.0,0.0,90,Mist,19/04/2017 19:00,3189,0
280.62,0.0,0.0,90,Drizzle,19/04/2017 19:00,3189,0
280.68,0.0,0.0,90,Rain,19/04/2017 20:00,2826,0
280.68,0.0,0.0,90,Mist,19/04/2017 20:00,2826,0
280.68,0.0,0.0,90,Drizzle,19/04/2017 20:00,2826,0
280.68,0.0,0.0,90,Thunderstorm,19/04/2017 20:00,2826,0
280.42,0.0,0.0,90,Rain,19/04/2017 21:00,2356,0
280.42,0.0,0.0,90,Drizzle,19/04/2017 21:00,2356,0
280.29,0.0,0.0,90,Rain,19/04/2017 22:00,1693,0
280.29,0.0,0.0,90,Drizzle,19/04/2017 22:00,1693,0
280.29,0.0,0.0,90,Thunderstorm,19/04/2017 22:00,1693,0
280.15,0.0,0.0,90,Rain,19/04/2017 23:00,1083,0
280.15,0.0,0.0,90,Mist,19/04/2017 23:00,1083,0
280.15,0.0,0.0,90,Drizzle,19/04/2017 23:00,1083,0
279.76,0.0,0.0,90,Rain,20/04/2017 0:00,592,0
279.76,0.0,0.0,90,Drizzle,20/04/2017 0:00,592,0
279.69,0.0,0.0,90,Rain,20/04/2017 1:00,361,0
279.55,0.0,0.0,90,Rain,20/04/2017 2:00,257,0
279.55,0.0,0.0,90,Drizzle,20/04/2017 2:00,257,0
279.55,0.0,0.0,90,Thunderstorm,20/04/2017 2:00,257,0
279.09,0.0,0.0,90,Rain,20/04/2017 3:00,327,0
279.09,0.0,0.0,90,Mist,20/04/2017 3:00,327,0
279.09,0.0,0.0,90,Drizzle,20/04/2017 3:00,327,0
279.09,0.0,0.0,90,Thunderstorm,20/04/2017 3:00,327,0
278.82,0.0,0.0,90,Rain,20/04/2017 4:00,840,0
278.82,0.0,0.0,90,Mist,20/04/2017 4:00,840,0
278.82,0.0,0.0,90,Drizzle,20/04/2017 4:00,840,0
278.35,0.0,0.0,90,Rain,20/04/2017 5:00,2700,0
278.35,0.0,0.0,90,Mist,20/04/2017 5:00,2700,0
278.35,0.0,0.0,90,Drizzle,20/04/2017 5:00,2700,0
278.02,0.0,0.0,90,Mist,20/04/2017 6:00,5641,1
278.02,0.0,0.0,90,Rain,20/04/2017 6:00,5641,1
278.02,0.0,0.0,90,Drizzle,20/04/2017 6:00,5641,1
277.68,0.0,0.0,90,Drizzle,20/04/2017 7:00,6470,1
277.68,0.0,0.0,90,Mist,20/04/2017 7:00,6470,1
277.68,0.0,0.0,90,Rain,20/04/2017 7:00,6470,1
277.82,0.0,0.0,90,Drizzle,20/04/2017 8:00,5858,1
277.82,0.0,0.0,90,Mist,20/04/2017 8:00,5858,1
278.15,0.0,0.0,90,Drizzle,20/04/2017 9:00,5226,1
278.15,0.0,0.0,90,Mist,20/04/2017 9:00,5226,1
278.42,0.0,0.0,90,Mist,20/04/2017 10:00,4667,0
278.42,0.0,0.0,90,Drizzle,20/04/2017 10:00,4667,0
279.08,0.0,0.0,90,Mist,20/04/2017 11:00,5023,1
279.08,0.0,0.0,90,Rain,20/04/2017 11:00,5023,1
279.08,0.0,0.0,90,Drizzle,20/04/2017 11:00,5023,1
279.55,0.0,0.0,90,Mist,20/04/2017 12:00,5099,1
279.55,0.0,0.0,90,Drizzle,20/04/2017 12:00,5099,1
279.95,0.0,0.0,90,Mist,20/04/2017 13:00,5104,1
280.15,0.0,0.0,90,Clouds,20/04/2017 14:00,5496,1
280.62,0.0,0.0,90,Clouds,20/04/2017 15:00,5949,1
281.35,0.0,0.0,90,Rain,20/04/2017 16:00,6925,1
281.71,0.0,0.0,75,Rain,20/04/2017 17:00,6457,1
281.97,0.0,0.0,75,Clouds,20/04/2017 18:00,4832,0
281.68,0.0,0.0,90,Clouds,20/04/2017 19:00,3755,0
281.42,0.0,0.0,40,Clouds,20/04/2017 20:00,3290,0
279.4,0.0,0.0,40,Clouds,20/04/2017 21:00,3062,0
278.88,0.0,0.0,1,Clear,20/04/2017 22:00,2125,0
278.34,0.0,0.0,1,Clear,20/04/2017 23:00,1350,0
277.54,0.0,0.0,1,Clear,21/04/2017 0:00,778,0
276.66,0.0,0.0,1,Mist,21/04/2017 1:00,444,0
276.1,0.0,0.0,1,Mist,21/04/2017 2:00,331,0
275.09,0.0,0.0,1,Mist,21/04/2017 3:00,382,0
274.49,0.0,0.0,1,Mist,21/04/2017 4:00,808,0
274.49,0.0,0.0,1,Fog,21/04/2017 4:00,808,0
274.42,0.0,0.0,1,Mist,21/04/2017 5:00,2638,0
274.23,0.0,0.0,1,Mist,21/04/2017 6:00,5570,1
274.23,0.0,0.0,1,Fog,21/04/2017 6:00,5570,1
274.59,0.0,0.0,1,Mist,21/04/2017 7:00,6703,1
274.59,0.0,0.0,1,Fog,21/04/2017 7:00,6703,1
275.96,0.0,0.0,5,Mist,21/04/2017 8:00,6237,1
279.75,0.0,0.0,5,Clear,21/04/2017 9:00,4993,0
282.2,0.0,0.0,1,Clear,21/04/2017 10:00,4729,0
284.28,0.0,0.0,20,Clouds,21/04/2017 11:00,5240,1
286.08,0.0,0.0,1,Clear,21/04/2017 12:00,5329,1
287.71,0.0,0.0,40,Clouds,21/04/2017 13:00,5127,1
287.9,0.0,0.0,40,Clouds,21/04/2017 14:00,5424,1
289.27,0.0,0.0,40,Clouds,21/04/2017 15:00,5993,1
289.4,0.0,0.0,40,Clouds,21/04/2017 16:00,6493,1
289.51,0.0,0.0,40,Clouds,21/04/2017 17:00,6058,1
289.58,0.0,0.0,40,Clouds,21/04/2017 18:00,5049,1
289.35,0.0,0.0,1,Clear,21/04/2017 19:00,3959,0
288.68,0.0,0.0,40,Clouds,21/04/2017 20:00,3507,0
284.46,0.0,0.0,1,Clear,21/04/2017 21:00,3549,0
283.53,0.0,0.0,1,Clear,21/04/2017 22:00,3058,0
281.91,0.0,0.0,1,Clear,21/04/2017 23:00,3193,0
279.96,0.0,0.0,1,Clear,22/04/2017 0:00,1638,0
278.63,0.0,0.0,1,Clear,22/04/2017 1:00,998,0
277.83,0.0,0.0,1,Clear,22/04/2017 2:00,698,0
277.47,0.0,0.0,1,Clear,22/04/2017 3:00,514,0
276.47,0.0,0.0,1,Clear,22/04/2017 4:00,500,0
275.69,0.0,0.0,1,Clear,22/04/2017 5:00,854,0
275.29,0.0,0.0,1,Clear,22/04/2017 6:00,1581,0
275.02,0.0,0.0,1,Clear,22/04/2017 7:00,2588,0
277.28,0.0,0.0,1,Clear,22/04/2017 8:00,3660,0
282.45,0.0,0.0,1,Clear,22/04/2017 9:00,4121,0
286.45,0.0,0.0,5,Clear,22/04/2017 10:00,4354,0
289.9,0.0,0.0,1,Clear,22/04/2017 11:00,4979,0
289.94,0.0,0.0,1,Clear,22/04/2017 12:00,5891,1
